index,area_string,posted,neighborhood,post title,number_bedrooms,sqft,URL,price,requested
605,washingtondc,2021-11-16 18:49, (Germantown maryland ),1 bedroom/bath,3,132.0,https://washingtondc.craigslist.org/mld/roo/d/germantown-bedroom-bath/7408942154.html,700,2021-11-16 16h17m03s
606,washingtondc,2021-11-16 18:43, (Leesburg northern virginia ),Apartment to share,1,,https://washingtondc.craigslist.org/nva/roo/d/leesburg-apartment-to-share/7408940109.html,945,2021-11-16 16h17m03s
607,washingtondc,2021-11-16 18:34, (Woodbridge northern virginia ),Furnished room,,,https://washingtondc.craigslist.org/nva/roo/d/woodbridge-furnished-room/7408933353.html,675,2021-11-16 16h17m03s
608,washingtondc,2021-11-16 18:30," (NW DC, 5 min walk to red line district of columbia )","Furnished Room and Study in Cat Friendly House, Available Today",,,https://washingtondc.craigslist.org/doc/roo/d/furnished-room-and-study-in-cat/7408930945.html,735,2021-11-16 16h17m03s
609,washingtondc,2021-11-16 18:23, (Greenbiar/Chantilly/ Herndon/ Reston) northern virginia ),DON’T MISS IT! $666 LARGE ROOM (all Included ),,,https://washingtondc.craigslist.org/nva/roo/d/fairfax-dont-miss-it-666-large-room-all/7407999384.html,666,2021-11-16 16h17m03s
610,washingtondc,2021-11-16 18:19, (Southwest Waterfront district of columbia ),Furnished Room,1,,https://washingtondc.craigslist.org/doc/roo/d/washington-furnished-room/7404517957.html,950,2021-11-16 16h17m03s
611,washingtondc,2021-11-16 18:17, (Bethesda maryland ),Large bedroom in a 3 bedroom house  $780.00,3,1800.0,https://washingtondc.craigslist.org/mld/roo/d/bethesda-large-bedroom-in-3-bedroom/7408929163.html,780,2021-11-16 16h17m03s
612,washingtondc,2021-11-16 18:10, (Alexandria northern virginia ),"1 Bedroom w/ Shared Bath and Large Closet, just remodeled",,150.0,https://washingtondc.craigslist.org/nva/roo/d/alexandria-bedroom-shared-bath-and/7401065691.html,795,2021-11-16 16h17m03s
613,washingtondc,2021-11-16 18:09," (Laurel, MD maryland )","Room for rent in Laurel / Montpelier, Maryland",,,https://washingtondc.craigslist.org/mld/roo/d/laurel-room-for-rent-in-laurel/7408926186.html,700,2021-11-16 16h17m03s
614,washingtondc,2021-11-16 18:08," (Laurel, MD maryland )","Rooms for rent in Laurel / Montpelier, Maryland",,,https://washingtondc.craigslist.org/mld/roo/d/rooms-for-rent-in-laurel-montpelier/7408926007.html,625,2021-11-16 16h17m03s
615,washingtondc,2021-11-16 18:06, (Hyattsville maryland ),Cozy room close to Metro Station,1,100.0,https://washingtondc.craigslist.org/mld/roo/d/hyattsville-cozy-room-close-to-metro/7401604767.html,495,2021-11-16 16h17m03s
616,washingtondc,2021-11-16 18:00, ( northern virginia ),Spacious & Partially Furnished Basement Bedroom w/Bath,,,https://washingtondc.craigslist.org/nva/roo/d/washington-spacious-partially-furnished/7408876506.html,460,2021-11-16 16h17m03s
617,washingtondc,2021-11-16 17:52, (Alexandria northern virginia ),Room for Rent - Utilities and Cleaning Included,1,250.0,https://washingtondc.craigslist.org/nva/roo/d/alexandria-room-for-rent-utilities-and/7406796259.html,1100,2021-11-16 16h17m03s
618,washingtondc,2021-11-16 17:46," (Herndon, VA. northern virginia )",*TWO ROOMS FOR PROFESSIONAL FEMALE ROOMMATE PLUS FREE GARAGE PARKING*,,,https://washingtondc.craigslist.org/nva/roo/d/herndon-two-rooms-for-professional/7408916690.html,1000,2021-11-16 16h17m03s
619,washingtondc,2021-11-16 17:40, (Sterling northern virginia ),Room for Rent in SFH -$725,,110.0,https://washingtondc.craigslist.org/nva/roo/d/sterling-room-for-rent-in-sfh-725/7408913928.html,725,2021-11-16 16h17m03s
620,washingtondc,2021-11-16 17:37," (Newington, Fort Belvoir, Alexandria northern virginia )","_Everything Included, Master Bedroom, WiFi, Maid Svc, Utils",1,2100.0,https://washingtondc.craigslist.org/nva/roo/d/newington-everything-included-master/7407769348.html,900,2021-11-16 16h17m03s
621,washingtondc,2021-11-16 17:36, (Annandale northern virginia ),Bedroom in three-level townhouse - $750 monthly,,,https://washingtondc.craigslist.org/nva/roo/d/annandale-bedroom-in-three-level/7408912363.html,750,2021-11-16 16h17m03s
622,washingtondc,2021-11-16 17:26, (Silver Spring maryland ),Seeking housemates to share 3BR in Silver Spring,3,113.0,https://washingtondc.craigslist.org/mld/roo/d/silver-spring-seeking-housemates-to/7396120514.html,645,2021-11-16 16h17m03s
623,washingtondc,2021-11-16 17:09, (SE DC district of columbia ),Rooms for rent,3,1500.0,https://washingtondc.craigslist.org/doc/roo/d/washington-rooms-for-rent/7405081450.html,1175,2021-11-16 16h17m03s
624,washingtondc,2021-11-16 17:01, (Arlington northern virginia ),Basement Room for Rent in Arlington,,,https://washingtondc.craigslist.org/nva/roo/d/arlington-basement-room-for-rent-in/7403887998.html,1195,2021-11-16 16h17m03s
625,washingtondc,2021-11-16 16:49, (Annandale northern virginia ),Furnished Room for Rent.,1,230.0,https://washingtondc.craigslist.org/nva/roo/d/alexandria-furnished-room-for-rent/7397848349.html,800,2021-11-16 16h17m03s
626,washingtondc,2021-11-16 16:48, (Annandale northern virginia ),Furnished Room for Rent.,1,230.0,https://washingtondc.craigslist.org/nva/roo/d/alexandria-furnished-room-for-rent/7400042348.html,800,2021-11-16 16h17m03s
627,washingtondc,2021-11-16 16:32, (Fairfax Station northern virginia ),WALK OUT BASEMENT APARTMENT ON 5 ACRES,,1525.0,https://washingtondc.craigslist.org/nva/roo/d/fairfax-station-walk-out-basement/7407789610.html,1295,2021-11-16 16h17m03s
628,washingtondc,2021-11-16 16:19, (Mt. Pleasant district of columbia ),FURNISHED Private Bedroom with Private Bath steps from DOWNTOWN,,430.0,https://washingtondc.craigslist.org/doc/roo/d/washington-furnished-private-bedroom/7408854237.html,500,2021-11-16 16h17m03s
629,washingtondc,2021-11-16 16:09, (Falls Church northern virginia ),Room for Rent,1,,https://washingtondc.craigslist.org/nva/roo/d/falls-church-room-for-rent/7405646828.html,670,2021-11-16 16h17m03s
630,washingtondc,2021-11-16 16:08, (Sterling northern virginia ),Room for Rent in SFH -$725,,110.0,https://washingtondc.craigslist.org/nva/roo/d/sterling-room-for-rent-in-sfh-725/7408872010.html,725,2021-11-16 16h17m03s
631,washingtondc,2021-11-16 16:05, (Burke northern virginia ),"Side Yard Overlook: Bedroom 4.5 mi GMU, NVCC",1,,https://washingtondc.craigslist.org/nva/roo/d/burke-side-yard-overlook-bedroom-45-mi/7397370920.html,586,2021-11-16 16h17m03s
632,washingtondc,2021-11-16 16:05, (Beltsville maryland ),Master bedroom in Furnished New Townhome!,1,,https://washingtondc.craigslist.org/mld/roo/d/beltsville-master-bedroom-in-furnished/7401976143.html,999,2021-11-16 16h17m03s
633,washingtondc,2021-11-16 15:58, (Bowie/ Upper Marlboro/ D.C. maryland ),xxxx++++++*****   ' DON'T MISS THIS !   ******++++xxx,,160.0,https://washingtondc.craigslist.org/mld/roo/d/bowie-xxxx-dont-miss-this-xxx/7408866651.html,1050,2021-11-16 16h17m03s
634,washingtondc,2021-11-16 15:48, (Cheverly maryland ),Available for rent is a private room with a private bathroom in a hous,,,https://washingtondc.craigslist.org/mld/roo/d/hyattsville-available-for-rent-is/7408847830.html,360,2021-11-16 16h17m03s
635,washingtondc,2021-11-16 15:47, ( maryland ),LOOKING FOR FUN ROOMMATE - FREE RENT - LUX ROOM IN BETHESDA HOME,,,https://washingtondc.craigslist.org/mld/roo/d/bethesda-looking-for-fun-roommate-free/7408855772.html,400,2021-11-16 16h17m03s
636,washingtondc,2021-11-16 15:46, (Lanham maryland ),Separate entrance one room For rent,,,https://washingtondc.craigslist.org/mld/roo/d/lanham-separate-entrance-one-room-for/7403209291.html,550,2021-11-16 16h17m03s
637,washingtondc,2021-11-16 15:46, (Lanham maryland ),Room for rent utilities included,,,https://washingtondc.craigslist.org/mld/roo/d/capitol-heights-room-for-rent-utilities/7402768033.html,550,2021-11-16 16h17m03s
638,washingtondc,2021-11-16 15:46, (Red Line Metro Plus Gorgeous Rock Creek Park <5 Min Walk district of columbia ),AMAZING AdMo Zoo Woodley FURN SUNNY SPAC BR(S) ASAP By 12/1 & 1/1 GYM,3,1100.0,https://washingtondc.craigslist.org/doc/roo/d/washington-amazing-admo-zoo-woodley/7405898057.html,1249,2021-11-16 16h17m03s
639,washingtondc,2021-11-16 15:44, (Greenbelt maryland ),Furnished upstairs bedroom by NASA utilities included,,,https://washingtondc.craigslist.org/mld/roo/d/greenbelt-furnished-upstairs-bedroom-by/7408856898.html,350,2021-11-16 16h17m03s
640,washingtondc,2021-11-16 15:40, (Adams Morgan district of columbia ),$920 Bedroom available in a 3br/2.5ba apartment in Adams Morgan,3,1200.0,https://washingtondc.craigslist.org/doc/roo/d/washington-920-bedroom-available-in-3br/7405647656.html,920,2021-11-16 16h17m03s
641,washingtondc,2021-11-16 15:39, ( district of columbia ),NICE BEDROOM WITH 2 PRIVATE OUTDOOR SPACES IN HUGE ROM,,,https://washingtondc.craigslist.org/doc/roo/d/washington-nice-bedroom-with-private/7408851842.html,450,2021-11-16 16h17m03s
642,washingtondc,2021-11-16 15:36," (Columbia Heights, D.C. district of columbia )",Seeking housemate for Columbia Heights row house (1BR + office),1,,https://washingtondc.craigslist.org/doc/roo/d/washington-seeking-housemate-for/7405554465.html,2000,2021-11-16 16h17m03s
643,washingtondc,2021-11-16 15:12, (Alexandria northern virginia ),Looking for a female roommate for 2bed 2full bath,2,,https://washingtondc.craigslist.org/nva/roo/d/alexandria-looking-for-female-roommate/7408843936.html,1200,2021-11-16 16h17m03s
644,washingtondc,2021-11-16 15:07, (Baileys Crossroads northern virginia ),Nicrom available for rent with full private bath in a central location,,,https://washingtondc.craigslist.org/nva/roo/d/arlington-nicrom-available-for-rent/7408835843.html,400,2021-11-16 16h17m03s
645,washingtondc,2021-11-16 14:59, (Prince George maryland ),Guest Bedroom /w Private Bath Next to Metro and Mall,1,300.0,https://washingtondc.craigslist.org/mld/roo/d/hyattsville-guest-bedroom-private-bath/7405597198.html,800,2021-11-16 16h17m03s
646,washingtondc,2021-11-16 14:56, (Sterling/Ashburn/Herndon/RestonChantilly northern virginia ),$770 - Large room w mult bath for rent,,5340.0,https://washingtondc.craigslist.org/nva/roo/d/sterling-large-room-mult-bath-for-rent/7406818949.html,770,2021-11-16 16h17m03s
647,washingtondc,2021-11-16 14:53, (Sterling/Ashburn/Herndon/RestonChantilly northern virginia ),Large loft level w priv bath and bedroom in huge 4-lvl 6BD/6BA house,,5340.0,https://washingtondc.craigslist.org/nva/roo/d/sterling-large-loft-level-priv-bath-and/7406213578.html,1050,2021-11-16 16h17m03s
648,washingtondc,2021-11-16 14:51, (U St NW district of columbia ),"U Street Townhouse for 4th! Awesome, yet professional. Avail Dec 1",4,2000.0,https://washingtondc.craigslist.org/doc/roo/d/washington-street-townhouse-for-4th/7400251470.html,1190,2021-11-16 16h17m03s
649,washingtondc,2021-11-16 14:46, (Mt. Pleasant district of columbia ),"Spacious Bedroom Available, Utilities Included!",1,,https://washingtondc.craigslist.org/doc/roo/d/washington-spacious-bedroom-available/7405051981.html,0,2021-11-16 16h17m03s
650,washingtondc,2021-11-16 14:45," (Adams Morgan, Mt. Pleasant district of columbia )","Bedroom Available, Washer/Dryer In Unit, Newly Renovated",1,,https://washingtondc.craigslist.org/doc/roo/d/washington-bedroom-available-washer/7405047519.html,1120,2021-11-16 16h17m03s
651,washingtondc,2021-11-16 14:38, (North Springfield northern virginia ),Private room for rent with shared bathroom,,,https://washingtondc.craigslist.org/nva/roo/d/springfield-private-room-for-rent-with/7408825637.html,650,2021-11-16 16h17m03s
652,washingtondc,2021-11-16 14:34, (Capitol Hill district of columbia ),Capitol Hill /Eastern Market - Furnished Room,1,3200.0,https://washingtondc.craigslist.org/doc/roo/d/washington-capitol-hill-eastern-market/7408792643.html,1150,2021-11-16 16h17m03s
653,washingtondc,2021-11-16 14:32, (bowie maryland ),Single large room for rent (female),,143.0,https://washingtondc.craigslist.org/mld/roo/d/bowie-single-large-room-for-rent-female/7408822109.html,500,2021-11-16 16h17m03s
654,washingtondc,2021-11-16 14:32, (bowie maryland ),Single large room for rent (female),,143.0,https://washingtondc.craigslist.org/mld/roo/d/bowie-single-large-room-for-rent-female/7408821867.html,500,2021-11-16 16h17m03s
655,washingtondc,2021-11-16 14:18, (Mt Pleasant district of columbia ),10/29/21,2,,https://washingtondc.craigslist.org/doc/roo/d/washington/7408807587.html,1348,2021-11-16 16h17m03s
656,washingtondc,2021-11-16 14:18, ( northern virginia ),Large Room for rent near Skyline/Seminary,,,https://washingtondc.craigslist.org/nva/roo/d/alexandria-large-room-for-rent-near/7406975124.html,700,2021-11-16 16h17m03s
657,washingtondc,2021-11-16 14:18," (Danbury Forest/Springfield, VA northern virginia )","$1,000/month - Large Room in Basement with Private Bathroom",,,https://washingtondc.craigslist.org/nva/roo/d/springfield-1000-month-large-room-in/7405869029.html,1000,2021-11-16 16h17m03s
658,washingtondc,2021-11-16 14:11, (Capitol Hill district of columbia ),Capitol Hill /Eastern Market - Furnished Room,1,3200.0,https://washingtondc.craigslist.org/doc/roo/d/washington-capitol-hill-eastern-market/7408792910.html,1150,2021-11-16 16h17m03s
659,washingtondc,2021-11-16 14:09," (Columbia Heights, Brookland district of columbia )",HUGE bedroom w/att. bath ALL util Included!!!,,,https://washingtondc.craigslist.org/doc/roo/d/washington-huge-bedroom-att-bath-all/7397297611.html,1350,2021-11-16 16h17m03s
660,washingtondc,2021-11-16 14:06, (Aspen hill md maryland ),$480 stays for  women and LGBT folks. Sofa bed living room,,,https://washingtondc.craigslist.org/mld/roo/d/rockville-480-stays-for-women-and-lgbt/7407161792.html,480,2021-11-16 16h17m03s
661,washingtondc,2021-11-16 14:05, (Aspen hill md maryland ),$480 stays for  women and LGBT folks Sofa living room,,,https://washingtondc.craigslist.org/mld/roo/d/rockville-480-stays-for-women-and-lgbt/7400227156.html,480,2021-11-16 16h17m03s
662,washingtondc,2021-11-16 14:03, (Olney maryland ),3 Bedrooms Apartment in Olney,,435.0,https://washingtondc.craigslist.org/mld/roo/d/olney-bedrooms-apartment-in-olney/7406970323.html,750,2021-11-16 16h17m03s
663,washingtondc,2021-11-16 13:58, (North Bethesda/Rockville maryland ),"MBR in 2BR/2BA condo - Quiet, Safe, Pleasant, Convenient",2,980.0,https://washingtondc.craigslist.org/mld/roo/d/garrett-park-mbr-in-2br-2ba-condo-quiet/7403234889.html,1000,2021-11-16 16h17m03s
664,washingtondc,2021-11-16 13:50, (Vienna Metro northern virginia ),"Near to Vienna Metro, Rooms in Renovated TH",,106.0,https://washingtondc.craigslist.org/nva/roo/d/near-to-vienna-metro-rooms-in-renovated/7400682559.html,650,2021-11-16 16h17m03s
665,washingtondc,2021-11-16 13:49, (Potomac Falls Sterling northern virginia ),"Beautiful loft, private bathroom in gorgeous condo",1,,https://washingtondc.craigslist.org/nva/roo/d/sterling-beautiful-loft-private/7408798243.html,695,2021-11-16 16h17m03s
666,washingtondc,2021-11-16 13:44," (TYSONS CORNER DUNN LORING/MERRIFIELD, VA northern virginia )",TOWNHOUSE-FURNISHED-MONTH TO MONTH/ALL UTL. INC./ROOMS AVAILABLE NOW,1,500.0,https://washingtondc.craigslist.org/nva/roo/d/merrifield-townhouse-furnished-month-to/7399112998.html,1300,2021-11-16 16h17m03s
667,washingtondc,2021-11-16 13:40, (Alexandria northern virginia ),Looking for a female roommate for 2bed 2full bath,2,,https://washingtondc.craigslist.org/nva/roo/d/alexandria-looking-for-female-roommate/7408793239.html,1200,2021-11-16 16h17m03s
668,washingtondc,2021-11-16 13:37, (Clarendon northern virginia ),"Large House, Quiet Neighborhood - walk to metro, Bars",2,,https://washingtondc.craigslist.org/nva/roo/d/arlington-large-house-quiet/7408791080.html,1900,2021-11-16 16h17m03s
669,washingtondc,2021-11-16 13:33, (Mount Pleasant/Columbia Heights district of columbia ),Furnished room 5mn walk to metro from 11/01 month to month,7,,https://washingtondc.craigslist.org/doc/roo/d/washington-furnished-room-5mn-walk-to/7397447367.html,1120,2021-11-16 16h17m03s
670,washingtondc,2021-11-16 13:33, (Mount Pleasant/Columbia Heights district of columbia ),Furnished room in  group house from 12/01.Month to month.5mn walk to M,1,,https://washingtondc.craigslist.org/doc/roo/d/washington-furnished-room-in-group/7400526512.html,1100,2021-11-16 16h17m03s
671,washingtondc,2021-11-16 13:19, ( northern virginia ),"Room Rental by Arlington/DC, 50/7/66/495/395, NOVA/Crystal City",,,https://washingtondc.craigslist.org/nva/roo/d/falls-church-room-rental-by-arlington/7407223046.html,700,2021-11-16 16h17m03s
672,washingtondc,2021-11-16 13:19, ( northern virginia ),"Room Rental by Arlington/DC, 50/7/66/495/395, NOVA/Crystal City",,,https://washingtondc.craigslist.org/nva/roo/d/falls-church-room-rental-by-arlington/7407223145.html,700,2021-11-16 16h17m03s
673,washingtondc,2021-11-16 13:10, (Annandale VA northern virginia ),Room in Annandale home off Gallows Rd,5,,https://washingtondc.craigslist.org/nva/roo/d/room-in-annandale-home-off-gallows-rd/7408769491.html,750,2021-11-16 16h17m03s
674,washingtondc,2021-11-16 13:08," (Burtonsville, Briggs Chaney,FDA,ICC,RT29,Rt200 maryland )","Furnish room at basement for male,WIFI,Utilities,W/D inc/Available.",1,,https://washingtondc.craigslist.org/mld/roo/d/burtonsville-furnish-room-at-basement/7408749293.html,650,2021-11-16 16h17m03s
675,washingtondc,2021-11-16 12:59, (Franconia/Kingstowne northern virginia ),Spacious & Partially Furnished Basement Bedroom w/Bath,1,,https://washingtondc.craigslist.org/nva/roo/d/alexandria-spacious-partially-furnished/7408769462.html,900,2021-11-16 16h17m03s
676,washingtondc,2021-11-16 12:55, (Tysons Corner northern virginia ),Tysons basement apartment,1,1000.0,https://washingtondc.craigslist.org/nva/roo/d/vienna-tysons-basement-apartment/7408767246.html,950,2021-11-16 16h17m03s
677,washingtondc,2021-11-16 12:53," (Bloomingdale, DC district of columbia )",[Delightful] Bloomingdale group house seeking new housemate,,,https://washingtondc.craigslist.org/doc/roo/d/washington-delightful-bloomingdale/7408765969.html,1150,2021-11-16 16h17m03s
678,washingtondc,2021-11-16 12:35, (Capital Hill district of columbia ),This is a RARE OPPORTUNITY on Capitol Hill!,,,https://washingtondc.craigslist.org/doc/roo/d/washington-this-is-rare-opportunity-on/7408748208.html,1100,2021-11-16 16h17m03s
679,washingtondc,2021-11-16 12:35, (Georgetown Waterfront district of columbia ),Share Furnished TH in Georgetown,2,900.0,https://washingtondc.craigslist.org/doc/roo/d/washington-share-furnished-th-in/7408755498.html,980,2021-11-16 16h17m03s
680,washingtondc,2021-11-16 12:32, (Fairfax/Fair Oaks northern virginia ),"Basement Rental **Utilities Included** $1,200",1,1044.0,https://washingtondc.craigslist.org/nva/roo/d/fairfax-basement-rental-utilities/7397973564.html,1200,2021-11-16 16h17m03s
681,washingtondc,2021-11-16 12:30, (Springfield VA northern virginia ),Beautiful basement for rent in a cozy and spacious townhouse,,,https://washingtondc.craigslist.org/nva/roo/d/springfield-beautiful-basement-for-rent/7408752624.html,849,2021-11-16 16h17m03s
682,washingtondc,2021-11-16 12:29, (Ballston / Arlington northern virginia ),Two Beautiful Private Furnished rooms- 6 minutes’ walk to Ballston Met,2,,https://washingtondc.craigslist.org/nva/roo/d/arlington-two-beautiful-private/7408737755.html,695,2021-11-16 16h17m03s
683,washingtondc,2021-11-16 12:24, (Silver spring MD maryland ),Walking distance to metro station,,110.0,https://washingtondc.craigslist.org/mld/roo/d/silver-spring-walking-distance-to-metro/7399630827.html,650,2021-11-16 16h17m03s
684,washingtondc,2021-11-16 12:24, (Beltsville maryland ),A middle size room rent. Adelphi close to University of Maryland,,140.0,https://washingtondc.craigslist.org/mld/roo/d/beltsville-middle-size-room-rent/7406413836.html,630,2021-11-16 16h17m03s
685,washingtondc,2021-11-16 12:22, (College Park/Riverdale maryland ),$400 Furnished Bedroom near UMD,,,https://washingtondc.craigslist.org/mld/roo/d/riverdale-400-furnished-bedroom-near-umd/7404930190.html,0,2021-11-16 16h17m03s
686,washingtondc,2021-11-16 12:21, (Capitol Hill--Eastern Market district of columbia ),furnished room in furnished apt,3,900.0,https://washingtondc.craigslist.org/doc/roo/d/washington-furnished-room-in-furnished/7398740021.html,865,2021-11-16 16h17m03s
687,washingtondc,2021-11-16 12:21, (College Park/Riverdale maryland ),$550 Beautiful Furnished Bedroom in a SFH,,,https://washingtondc.craigslist.org/mld/roo/d/college-park-550-beautiful-furnished/7404001159.html,0,2021-11-16 16h17m03s
688,washingtondc,2021-11-16 12:11, (Capitol Hill district of columbia ),Room for Rent (Available Dec. 5),,,https://washingtondc.craigslist.org/doc/roo/d/washington-room-for-rent-available-dec/7408741256.html,1200,2021-11-16 16h17m03s
689,washingtondc,2021-11-16 11:55, (Sterling northern virginia ),Master Bedroom,,,https://washingtondc.craigslist.org/nva/roo/d/sterling-master-bedroom/7408732101.html,750,2021-11-16 16h17m03s
690,washingtondc,2021-11-16 11:55, (Germantown Md maryland ),$ 850 basement,,,https://washingtondc.craigslist.org/mld/roo/d/germantown-850-basement/7400615772.html,850,2021-11-16 16h17m03s
691,washingtondc,2021-11-16 11:53, (NW DC district of columbia ),Private Furnished Bedroom in Shared House in Quiet Brightwood Neighbor,1,,https://washingtondc.craigslist.org/doc/roo/d/washington-private-furnished-bedroom-in/7408730925.html,695,2021-11-16 16h17m03s
692,washingtondc,2021-11-16 11:53, (Old Town Alexandria northern virginia ),Garden House Room in Old Town,1,100.0,https://washingtondc.craigslist.org/nva/roo/d/alexandria-garden-house-room-in-old-town/7407575449.html,950,2021-11-16 16h17m03s
693,washingtondc,2021-11-16 11:49, (Coopers Landing. Landover Hills maryland ),Furnished Bedroom in Shared Townhouse - Available now,1,,https://washingtondc.craigslist.org/mld/roo/d/hyattsville-furnished-bedroom-in-shared/7397894036.html,650,2021-11-16 16h17m03s
694,washingtondc,2021-11-16 11:43, (Baileys Crossroads northern virginia ),$997.50/mo Room for Rent in Baileys Crossroads,2,156.0,https://washingtondc.craigslist.org/nva/roo/d/falls-church-mo-room-for-rent-in/7407606625.html,997,2021-11-16 16h17m03s
695,washingtondc,2021-11-16 11:40, (Glenarden district of columbia ),Room for rent,,,https://washingtondc.craigslist.org/doc/roo/d/upper-marlboro-room-for-rent/7406517950.html,650,2021-11-16 16h17m03s
696,washingtondc,2021-11-16 11:39, ( district of columbia ),Entire basement for rent,,,https://washingtondc.craigslist.org/doc/roo/d/capitol-heights-entire-basement-for-rent/7406515879.html,1000,2021-11-16 16h17m03s
697,washingtondc,2021-11-16 11:38, ( northern virginia ),Spacious master bedroom and living room,1,450.0,https://washingtondc.craigslist.org/nva/roo/d/fort-belvoir-spacious-master-bedroom/7397717329.html,1300,2021-11-16 16h17m03s
698,washingtondc,2021-11-16 11:36, (Upper marlboro md maryland ),SINGLE LADY wanted TO RENT HUGE ROOM& BATH IN MINI MANSION $850,1,1200.0,https://washingtondc.craigslist.org/mld/roo/d/upper-marlboro-single-lady-wanted-to/7402382037.html,850,2021-11-16 16h17m03s
699,washingtondc,2021-11-16 11:14, (Georgetown district of columbia ),Small Room in Grad Student House,3,1000.0,https://washingtondc.craigslist.org/doc/roo/d/washington-small-room-in-grad-student/7408702916.html,800,2021-11-16 16h17m03s
700,washingtondc,2021-11-16 10:58, (Upper Marlboro maryland ),Furnished One Bedroom in House for Rent,1,,https://washingtondc.craigslist.org/mld/roo/d/capitol-heights-furnished-one-bedroom/7408694623.html,500,2021-11-16 16h17m03s
701,washingtondc,2021-11-16 10:51, (Seabrook maryland ),"MOVE IN TODAY,BASEMENT ROOM WITH PVT ENTRANCE, ALL UTILITIES INCLUDED",3,,https://washingtondc.craigslist.org/mld/roo/d/lanham-move-in-todaybasement-room-with/7405562257.html,700,2021-11-16 16h17m03s
702,washingtondc,2021-11-16 10:42," (Tysons Corner, Vienna, McLean northern virginia )",Exceptional 1BR/1BA Suite w Private LR/Wet Bar/Garage Parking,,600.0,https://washingtondc.craigslist.org/nva/roo/d/vienna-exceptional-1br-1ba-suite/7401240951.html,1400,2021-11-16 16h17m03s
703,washingtondc,2021-11-16 10:30, (Alabama ave. And 15th street district of columbia ),Private room one block from metro / across from shopping center,,,https://washingtondc.craigslist.org/doc/roo/d/parcel-return-service-private-room-one/7408686589.html,650,2021-11-16 16h17m03s
704,washingtondc,2021-11-16 10:30, ( northern virginia ),Room for rent in the heart of North Arlington,1,150.0,https://washingtondc.craigslist.org/nva/roo/d/arlington-room-for-rent-in-the-heart-of/7408686522.html,930,2021-11-16 16h17m03s
705,washingtondc,2021-11-16 10:17, (West Riding maryland ),Spacious Bedroom with Private Bath,3,,https://washingtondc.craigslist.org/mld/roo/d/gaithersburg-spacious-bedroom-with/7408674950.html,1000,2021-11-16 16h17m03s
706,washingtondc,2021-11-16 10:10, (Woodbridge northern virginia ),Fully Furnished Basement with Private Full Bath,,460.0,https://washingtondc.craigslist.org/nva/roo/d/woodbridge-fully-furnished-basement/7408670639.html,875,2021-11-16 16h17m03s
707,washingtondc,2021-11-16 10:05, (washington district of columbia ),Renovated Room in Brookland Close to Metro,,800.0,https://washingtondc.craigslist.org/doc/roo/d/washington-renovated-room-in-brookland/7401430754.html,799,2021-11-16 16h17m03s
708,washingtondc,2021-11-16 09:59, (Marshall Heights in SE DC district of columbia ),"Room for Rent in SE, DC (Marshall Heights)",1,,https://washingtondc.craigslist.org/doc/roo/d/washington-room-for-rent-in-se-dc/7408665852.html,950,2021-11-16 16h17m03s
709,washingtondc,2021-11-16 09:57, ( district of columbia ),***** NICE BEDROOM FOR RENT IN A BEAUTIFUL SINGLE HOUSE*****,,,https://washingtondc.craigslist.org/doc/roo/d/oxon-hill-nice-bedroom-for-rent-in/7408670157.html,700,2021-11-16 16h17m03s
710,washingtondc,2021-11-16 09:56, (Washington district of columbia ),Bedroom avail in a Victorian Home! Furnished/all utilities included,5,4000.0,https://washingtondc.craigslist.org/doc/roo/d/washington-bedroom-avail-in-victorian/7408663461.html,1350,2021-11-16 16h17m03s
711,washingtondc,2021-11-16 09:46, (Hyattsville maryland ),Sublease for a room in a 4x4 apartment in College park/Hyattsville,,,https://washingtondc.craigslist.org/mld/roo/d/hyattsville-sublease-for-room-in-4x4/7408664934.html,1059,2021-11-16 16h17m03s
712,washingtondc,2021-11-16 09:46, (Hyattsville maryland ),Sublease for a room in a 4x4 apartment in College park/Hyattsville,,,https://washingtondc.craigslist.org/mld/roo/d/hyattsville-sublease-for-room-in-4x4/7408664818.html,1059,2021-11-16 16h17m03s
713,washingtondc,2021-11-16 09:40, (ALEXANDRIA - MT VERNON AREA northern virginia ),room for rent - Alexandria South - Ft Belvoir Area,4,,https://washingtondc.craigslist.org/nva/roo/d/alexandria-room-for-rent-alexandria/7395342816.html,600,2021-11-16 16h17m03s
714,washingtondc,2021-11-16 09:33, (Truxton Circle district of columbia ),1 Bedroom in 2 bed 1 bath house,1,,https://washingtondc.craigslist.org/doc/roo/d/washington-bedroom-in-bed-bath-house/7398565960.html,1350,2021-11-16 16h17m03s
715,washingtondc,2021-11-16 09:31, (Rosslyn VA northern virginia ),BEST LOCATION ROOM TO RENT NEAR METRO,1,,https://washingtondc.craigslist.org/nva/roo/d/arlington-best-location-room-to-rent/7408639784.html,550,2021-11-16 16h17m03s
716,washingtondc,2021-11-16 09:30, (Burtonsville maryland ),Spacious walkout Two Bed Basement with windows,2,,https://washingtondc.craigslist.org/mld/roo/d/burtonsville-spacious-walkout-two-bed/7406961766.html,1500,2021-11-16 16h17m03s
